"","date","zone","site","plot","pit","spp","sex","rcap","toe_num","SV_length","total_length","weight","tail","pc"
"311",1989-10-05,"M","WELL","B",16,"UTST","F","R",99,38,102,2,"W",1
"312",1989-10-05,"M","WELL","B",16,"UTST","F","R",40,49,95,2,"B",0
"313",1989-10-05,"M","WELL","B",16,"UTST","M","N",NA,42,116,NA,"W",1
"314",1989-10-05,"T","EAST","B",2,"UTST","F","N",433,45,101,2,"B",0
"315",1989-10-05,"T","EAST","B",3,"UTST","M","R",300,53,134,3,"B",1
"316",1989-10-05,"T","EAST","B",3,"UTST","M","R",445,46,116,NA,"W",0
"317",1989-10-05,"T","EAST","B",4,"UTST","F","R",1433,45,106,2,"W",1
"318",1989-10-05,"T","WEST","A",10,"UTST","M","N",432,49,135,4,"W",0
"319",1989-11-08,"C","CALI","A",2,"UTST","M","R",444,50,137,6,"W",0
"320",1989-11-08,"C","CALI","A",12,"UTST","F","R",452,42,108,3,"W",0
"321",1989-11-08,"C","GRAV","D",7,"UTST","M","R",434,41,105,4,"W",0
"322",1989-11-08,"C","SAND","B",4,"UTST","M","N",530,52,143,7,"W",0
"323",1989-11-08,"C","SAND","B",8,"UTST","J","N",531,32,83,2,"W",0
"324",1989-11-08,"C","SAND","C",13,"UTST","M","R",445,51,135,7,"W",0
"325",1989-11-08,"G","BASN","B",13,"UTST","F","N",532,36,97,5,"W",0
"326",1989-11-08,"G","IBPE","A",4,"UTST","F","N",1002,39,116,2,"W",0
"327",1989-11-08,"G","IBPE","A",13,"UTST","J","N",3000,38,110,2,"W",0
"328",1989-11-08,"G","IBPE","A",14,"UTST","F","R",410,46,111,2,"W",0
"329",1989-11-08,"G","IBPE","C",3,"UTST","F","N",535,47,130,4,"W",0
"330",1989-11-08,"G","IBPE","C",3,"UTST","F","N",540,38,105,3,"W",0
"331",1989-11-08,"G","IBPE","C",3,"UTST","M","N",541,46,123,4,"W",0
"332",1989-11-08,"G","IBPE","C",5,"UTST","M","N",533,46,122,3,"W",0
"333",1989-11-08,"G","IBPE","C",5,"UTST","M","N",534,45,120,3,"W",0
"334",1989-11-08,"G","IBPE","C",6,"UTST","M","N",99,44,116,3,"W",1
"335",1989-11-08,"G","IBPE","C",7,"UTST","F","R",420,46,100,2,"B",0
"336",1989-11-08,"G","IBPE","C",7,"UTST","M","R",214,53,135,5,"W",0
"337",1989-11-08,"G","IBPE","C",7,"UTST","F","N",545,42,111,3,"W",0
"338",1989-11-08,"G","IBPE","C",7,"UTST","J","N",550,21,55,1,"B",0
"339",1989-11-08,"G","IBPE","C",8,"UTST","F","R",451,48,124,4,"W",0
"340",1989-11-08,"G","IBPE","C",11,"UTST","F","N",554,38,105,2,"W",0
"341",1989-11-08,"G","IBPE","C",12,"UTST","J","N",1000,28,75,1,"W",0
"342",1989-11-08,"G","IBPE","C",12,"UTST","F","N",1001,40,115,2,"W",0
"343",1989-11-08,"G","IBPE","C",13,"UTST","F","N",555,38,105,2,"W",0
"344",1989-11-08,"G","IBPE","C",14,"UTST","M","N",553,47,110,5,"B",0
"345",1989-11-08,"G","IBPE","C",15,"UTST","F","N",552,45,113,3,"W",0
"346",1989-11-08,"G","IBPE","C",16,"UTST","F","N",551,39,70,3,"B",0
"347",1989-11-08,"M","RABB","A",1,"UTST","F","N",1032,37,100,2,"W",0
"348",1989-11-08,"M","RABB","A",1,"UTST","M","N",1033,46,127,3,"W",0
"349",1989-11-08,"M","RABB","A",4,"UTST","M","N",1025,44,117,3,"W",0
"350",1989-11-08,"M","RABB","A",6,"UTST","F","N",1030,41,109,3,"W",0
"351",1989-11-08,"M","RABB","A",7,"UTST","F","N",1035,42,110,2,"W",0
"352",1989-11-08,"M","RABB","A",8,"UTST","F","N",1031,33,42,2,"B",0
"353",1989-11-08,"M","RABB","A",10,"UTST","M","N",1034,49,126,4,"B",1
"354",1989-11-08,"M","RABB","A",10,"UTST","M","R",99,52,143,4,"W",0
"355",1989-11-08,"M","RABB","A",12,"UTST","F","N",1040,43,75,2,"B",0
"356",1989-11-08,"M","RABB","C",1,"UTST","F","N",1021,41,110,2,"W",0
"357",1989-11-08,"M","RABB","C",3,"UTST","F","N",1023,43,112,3,"W",0
"358",1989-11-08,"M","RABB","C",8,"UTST","F","N",1022,41,115,3,"W",0
"359",1989-11-08,"M","RABB","C",16,"UTST","F","N",1024,41,116,3,"W",0
"360",1989-11-08,"M","WELL","B",2,"UTST","F","N",1004,39,105,2,"W",0
"361",1989-11-08,"M","WELL","B",2,"UTST","F","N",1005,27,75,1,"W",0
"362",1989-11-08,"M","WELL","B",4,"UTST","F","N",1004,40,108,3,"W",0
"363",1989-11-08,"M","WELL","B",5,"UTST","F","N",1003,36,115,2,"W",0
"364",1989-11-08,"M","WELL","B",7,"UTST","M","R",333,NA,NA,5,"W",0
"365",1989-11-08,"M","WELL","B",7,"UTST","F","R",332,38,100,2,"W",0
"366",1989-11-08,"M","WELL","B",8,"UTST","F","N",1010,36,97,2,"W",0
"367",1989-11-08,"M","WELL","B",9,"UTST","F","R",99,40,117,3,"W",1
"368",1989-11-08,"M","WELL","B",10,"UTST","F","N",1013,26,29,1,"B",0
"369",1989-11-08,"M","WELL","B",11,"UTST","F","N",1014,40,100,3,"W",0
"370",1989-11-08,"M","WELL","B",13,"UTST","M","N",1020,40,78,2,"B",0
"371",1989-11-08,"M","WELL","B",14,"UTST","M","N",1015,40,101,4,"W",0
"372",1989-11-08,"M","WELL","B",16,"UTST","F","N",1011,38,93,2,"B",0
"373",1989-11-08,"M","WELL","B",16,"UTST","F","N",1012,40,104,3,"W",0
"374",1989-11-08,"T","EAST","B",1,"UTST","F","R",433,45,100,5,"B",0
"375",1989-11-08,"T","EAST","B",3,"UTST","F","R",351,46,116,4,"W",0
"376",1989-11-08,"T","EAST","B",4,"UTST","F","R",5,48,115,5,"W",0
"377",1989-11-08,"T","EAST","B",10,"UTST","F","R",215,48,51,4,"B",0
"378",1989-11-08,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"379",1989-11-15,"C","CALI","D",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"380",1989-11-15,"C","GRAV","D",8,"UTST","M","N",1042,50,144,3,"W",0
"381",1989-11-15,"C","GRAV","D",12,"UTST","F","R",234,41,108,3,"W",0
"382",1989-11-15,"C","GRAV","D",14,"UTST","F","N",1041,36,100,2,"W",0
"383",1989-11-15,"C","SAND","B",8,"UTST","F","N",1043,43,113,3,"W",0
"384",1989-11-15,"C","SAND","B",11,"UTST","F","N",1044,38,101,1,"W",0
"385",1989-11-15,"C","SAND","B",16,"UTST","F","N",1045,47,115,4,"W",0
"386",1989-11-15,"C","SAND","C",10,"UTST","F","R",245,36,72,2,"B",0
"387",1989-11-15,"G","BASN","B",16,"UTST","J","N",1050,23,61,1,"W",0
"388",1989-11-15,"G","IBPE","A",2,"UTST","F","N",1055,40,105,3,"W",0
"389",1989-11-15,"G","IBPE","A",11,"UTST","F","R",212,44,115,3,"W",0
"390",1989-11-15,"G","IBPE","A",13,"UTST","F","N",1100,38,56,2,"B",0
"391",1989-11-15,"G","IBPE","A",16,"UTST","F","N",1101,39,110,2,"W",0
"392",1989-11-15,"G","IBPE","C",4,"UTST","F","N",1051,44,121,2,"W",0
"393",1989-11-15,"G","IBPE","C",6,"UTST","F","R",514,46,122,3,"W",0
"394",1989-11-15,"G","IBPE","C",12,"UTST","F","N",99,39,85,2,"B",1
"395",1989-11-15,"G","IBPE","C",15,"UTST","J","N",1052,26,66,1,"W",0
"396",1989-11-15,"G","IBPE","C",15,"UTST","J","N",1053,26,73,1,"W",0
"397",1989-11-15,"G","IBPE","C",16,"UTST","F","R",550,38,71,2,"B",0
"398",1989-11-15,"M","EAST","B",2,"UTST","F","R",351,45,117,3,"W",0
"399",1989-11-15,"M","RABB","A",8,"UTST","F","R",1032,38,100,2,"W",0
"400",1989-11-15,"M","RABB","A",8,"UTST",NA,NA,NA,NA,NA,NA,NA,1
"401",1989-11-15,"M","RABB","A",9,"UTST","F","N",1112,40,106,2,"W",0
"402",1989-11-15,"M","RABB","A",9,"UTST","M","R",403,47,122,4,"W",0
"403",1989-11-15,"M","RABB","C",4,"UTST","M","R",125,45,122,NA,"W",1
"404",1989-11-15,"M","RABB","C",12,"UTST","F","N",1111,39,105,2,"W",0
"405",1989-11-15,"M","WELL","B",2,"UTST","M","R",1033,44,120,3,"W",0
"406",1989-11-15,"M","WELL","B",4,"UTST","M","N",1102,37,100,2,"W",0
"407",1989-11-15,"M","WELL","B",5,"UTST","M","N",1103,45,123,3,"W",0
"408",1989-11-15,"M","WELL","B",6,"UTST","F","R",99,26,34,1,"B",1
"409",1989-11-15,"M","WELL","B",7,"UTST","F","R",1004,38,105,2,"W",0
"410",1989-11-15,"M","WELL","B",15,"UTST","F","N",1105,37,101,2,"W",0
"411",1989-11-15,"M","WELL","B",15,"UTST","F","R",410,40,62,2,"B",0
"412",1989-11-15,"M","WELL","B",15,"UTST","M","N",1110,46,110,4,"W",0
"413",1989-11-15,"M","WELL","B",16,"UTST","M","N",1104,46,120,3,"W",0
"414",1989-11-15,"T","EAST","B",8,"UTST","F","N",1113,36,106,1,"W",0
"415",1989-11-15,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"416",1990-01-04,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"417",1990-01-04,"C","GRAV","D",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"418",1990-01-04,"C","SAND","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"419",1990-01-04,"C","SAND","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"420",1990-01-04,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"421",1990-01-04,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"422",1990-01-04,"G","IBPE","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"423",1990-01-04,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"424",1990-01-04,"M","RABB","C",13,"UTST","F","N",1114,43,114,2,"W",0
"425",1990-01-04,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"426",1990-01-04,"T","EAST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"427",1990-01-04,"T","WEST","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"428",1990-01-11,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"429",1990-01-11,"C","GRAV","D",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"430",1990-01-11,"C","SAND","B",16,"UTST","F","R",325,49,134,5,"W",0
"431",1990-01-11,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"432",1990-01-11,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"433",1990-01-11,"G","IBPE","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"434",1990-01-11,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"435",1990-01-11,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"436",1990-01-11,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"437",1990-01-11,"T","EAST","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"438",1990-01-11,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"439",1990-03-24,"C","CALI","A",12,"COTE","J","N",2,35,75,2,"W",0
"440",1990-03-24,"C","GRAV","D",5,"CNIN","J","N",11,38,56,1,"B",0
"441",1990-03-24,"C","GRAV","D",7,"UTST","M","R",3000,51,146,5,"W",1
"442",1990-03-24,"C","SAND","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"443",1990-03-24,"C","SAND","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"444",1990-03-24,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"445",1990-03-24,"G","IBPE","A",3,"CNIN","M","N",10,54,145,4,"B",1
"446",1990-03-24,"G","IBPE","A",5,"UTST","F","N",1122,36,99,3,"W",0
"447",1990-03-24,"G","IBPE","A",8,"UTST","F","N",1121,45,109,3,"W",0
"448",1990-03-24,"G","IBPE","C",1,"UTST","F","N",1123,42,99,3,"B",0
"449",1990-03-24,"G","IBPE","C",3,"UTST","F","R",500,42,98,3,"B",1
"450",1990-03-24,"G","IBPE","C",7,"UTST","F","N",1124,36,96,2,"W",0
"451",1990-03-24,"G","IBPE","C",15,"UTST","F","R",555,41,111,3,"W",0
"452",1990-03-24,"M","RABB","A",2,"UTST","M","R",5112,44,121,4,"W",0
"453",1990-03-24,"M","RABB","C",9,"UTST","F","R",1022,44,117,3,"W",0
"454",1990-03-24,"M","RABB","C",13,"UTST","F","N",1114,45,122,4,"W",0
"455",1990-03-24,"M","RABB","C",16,"UTST","M","N",1115,49,142,5,"W",0
"456",1990-03-24,"M","WELL","B",2,"UTST","M","N",1120,51,123,5,"B",0
"457",1990-03-24,"T","EAST","B",3,"UTST","M","N",30,52,135,5,"W",1
"458",1990-03-24,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"459",1990-03-30,"C","CALI","A",1,"UTST","F","N",1143,50,127,5,"W",0
"460",1990-03-30,"C","CALI","A",8,"UTST","M","R",425,51,140,5,"W",0
"461",1990-03-30,"C","CALI","A",8,"UTST","F","R",431,48,125,3,"W",0
"462",1990-03-30,"C","CALI","A",10,"UTST","F","R",305,48,128,4,"W",0
"463",1990-03-30,"C","GRAV","D",4,"UTST","F","R",435,45,121,4,"W",0
"464",1990-03-30,"C","SAND","C",12,"UTST","M","N",1142,39,101,2,"W",0
"465",1990-03-30,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"466",1990-03-30,"G","IBPE","A",3,"UTST","F","N",1135,46,118,4,"B",0
"467",1990-03-30,"G","IBPE","A",4,"UTST","M","N",1134,47,121,4,"W",0
"468",1990-03-30,"G","IBPE","A",6,"UTST","M","N",1140,47,60,4,"B",0
"469",1990-03-30,"G","IBPE","A",14,"CNIN","F","N",11,42,119,2,"B",0
"470",1990-03-30,"G","IBPE","C",6,"UTST","F","N",1141,43,79,3,"B",0
"471",1990-03-30,"G","IBPE","C",10,"CNIN","F","N",12,58,178,4,"W",0
"472",1990-03-30,"M","RABB","A",12,"UTST","F","N",1131,43,114,3,"W",0
"473",1990-03-30,"M","RABB","C",16,"UTST","F","R",1524,46,125,3,"W",0
"474",1990-03-30,"M","WELL","B",3,"UTST","M","R",410,45,111,2,"B",0
"475",1990-03-30,"M","WELL","B",4,"UTST","J","N",1132,35,94,1,"W",0
"476",1990-03-30,"M","WELL","B",13,"UTST","F","N",1133,41,70,2,"B",0
"477",1990-03-30,"T","EAST","B",1,"UTST","F","N",1125,53,131,6,"W",0
"478",1990-03-30,"T","EAST","B",10,"UTST","F","N",1130,46,116,4,"W",0
"479",1990-03-30,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"480",1990-04-20,"C","CALI","A",6,"COTE","J","N",4,37,77,2,"W",0
"481",1990-04-20,"C","CALI","A",13,"COTE","F","N",3,63,136,7,"W",0
"482",1990-04-20,"C","CALI","A",14,"CNTI","F","N",401,49,169,4,"W",0
"483",1990-04-20,"C","GRAV","D",4,"COTE","M","N",5,73,162,14,"W",0
"484",1990-04-20,"C","GRAV","D",6,"CNNE","F","N",12,51,157,3,"W",0
"485",1990-04-20,"C","GRAV","D",11,"CNNE","F","N",13,44,144,2,"W",0
"486",1990-04-20,"C","SAND","B",12,"UTST","F","N",1442,42,110,3,"W",0
"487",1990-04-20,"C","SAND","C",1,"UTST","F","N",1441,50,129,5,"W",0
"488",1990-04-20,"G","BASN","B",2,"HOMA","F","N",4,44,88,3,"W",0
"489",1990-04-20,"G","IBPE","A",6,"UTST","F","N",1443,48,118,3,"W",1
"490",1990-04-20,"G","IBPE","C",1,"CNIN","F","N",11,56,175,4,"W",0
"491",1990-04-20,"M","RABB","A",6,"UTST","F","R",1435,46,120,4,"W",0
"492",1990-04-20,"M","RABB","A",7,"CNNE","F","N",13,52,182,4,"W",0
"493",1990-04-20,"M","RABB","A",15,"UTST","M","N",1440,46,124,4,"B",0
"494",1990-04-20,"M","RABB","C",5,"SCUN","M","N",12,63,185,10,"W",0
"495",1990-04-20,"M","RABB","C",7,"HOMA","F","N",3,59,133,7,"W",0
"496",1990-04-20,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"497",1990-04-20,"T","EAST","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"498",1990-04-20,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"499",1990-04-27,"C","CALI","A",8,"UTST","F","N",4000,46,81,5,"B",1
"500",1990-04-27,"C","CALI","A",11,"COTE","F","R",3,61,134,9,"W",0
"501",1990-04-27,"C","CALI","A",12,"COTE","M","N",10,73,173,14,"W",0
"502",1990-04-27,"C","CALI","A",13,"CNTI",NA,NA,NA,NA,NA,NA,NA,1
"503",1990-04-27,"C","GRAV","D",13,"CNIN",NA,NA,NA,NA,NA,NA,NA,1
"504",1990-04-27,"C","SAND","B",14,"CNTI","F","N",401,85,309,23,"W",0
"505",1990-04-27,"C","SAND","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"506",1990-04-27,"G","BASN","B",14,"HOMA","F","N",5,39,78,1,"W",0
"507",1990-04-27,"G","IBPE","A",3,"CNIN","F","N",12,44,155,3,"W",0
"508",1990-04-27,"G","IBPE","A",7,"CNIN","J","N",13,52,156,4,"W",0
"509",1990-04-27,"G","IBPE","C",4,"CNIN","J","N",14,50,130,4,"B",0
"510",1990-04-27,"G","IBPE","C",16,"UTST","F","N",1444,43,117,3,"W",0
"511",1990-04-27,"M","RABB","A",NA,"HOMA","F","N",4,59,120,7,"W",0
"512",1990-04-27,"M","RABB","C",NA,"HOMA","M","R",3,59,128,8,"W",0
"513",1990-04-27,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"514",1990-04-27,"T","EAST","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"515",1990-04-27,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,1
"516",1990-05-21,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"517",1990-05-21,"C","GRAV","D",3,"CNTI","F","R",345,84,286,17,"W",0
"518",1990-05-21,"C","SAND","B",16,"CNTI","F","N",405,89,302,25,"W",0
"519",1990-05-21,"C","SAND","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"520",1990-05-21,"G","BASN","B",10,"CNTI","M","N",404,74,243,16,"W",0
"521",1990-05-21,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"522",1990-05-21,"G","IBPE","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"523",1990-05-21,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"524",1990-05-21,"M","RABB","C",2,"CNTI","F","R",400,76,285,21,"W",0
"525",1990-05-21,"M","RABB","C",5,"CNTI","M","N",403,87,320,28,"W",0
"526",1990-05-21,"M","WELL","C",14,"UTST","M",NA,NA,NA,NA,NA,NA,1
"527",1990-05-21,"T","EAST","B",8,"CNTI","M","R",320,89,312,25,"W",1
"528",1990-05-21,"T","EAST","B",9,"CNTI","M","R",323,83,285,19,"W",0
"529",1990-05-21,"T","WEST","A",7,"CNTI","F","N",402,86,340,25,"B",0
"530",1990-05-24,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"531",1990-05-24,"C","GRAV","D",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,1
"532",1990-05-24,"C","SAND","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"533",1990-05-24,"C","SAND","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"534",1990-05-24,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"535",1990-05-24,"G","IBPE","A",3,"UTST","F","N",1445,41,104,4,"W",0
"536",1990-05-24,"G","IBPE","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"537",1990-05-24,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"538",1990-05-24,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"539",1990-05-24,"M","WELL","B",5,"UTST","F","N",1450,46,112,4,"W",0
"540",1990-05-24,"M","WELL","B",5,"UTST",NA,NA,NA,NA,NA,NA,NA,1
"541",1990-05-24,"T","EAST","B",8,"CNTI","M","N",411,84,295,19,"W",0
"542",1990-05-24,"T","EAST","B",12,"CNTI","F","R",311,101,305,33,"W",0
"543",1990-05-24,"T","WEST","A",12,"CNTI","F","N",410,84,290,19,"W",0
"544",1990-05-28,"C","CALI","A",1,"EUOB","F","R",50,108,123,29,"B",0
"545",1990-05-28,"C","CALI","A",4,"COTE","M","N",15,50,107,4,"W",0
"546",1990-05-28,"C","GRAV","D",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"547",1990-05-28,"C","SAND","B",12,"CNTI","M","N",412,101,259,28,"B",0
"548",1990-05-28,"C","SAND","B",16,"CNTE","F","N",30,70,211,10,"W",0
"549",1990-05-28,"G","BASN","B",14,"HOMA","F","N",5,46,93,3,"W",0
"550",1990-05-28,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"551",1990-05-28,"G","IBPE","C",2,"EUOB","F","N",10,94,193,19,"W",0
"552",1990-05-28,"G","IBPE","C",4,"CNTI","F","N",413,82,281,19,"W",0
"553",1990-05-28,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"554",1990-05-28,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"555",1990-05-28,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"556",1990-05-28,"T","EAST","B",5,"CNTI","F","N",415,83,310,25,"W",0
"557",1990-05-28,"T","EAST","B",13,"UTST","F","R",20,51,106,5,"W",1
"558",1990-05-28,"T","WEST","A",3,"SCUN","F","N",13,68,170,11,"W",0
"559",1990-06-01,"C","CALI","A",3,"CNTI","M","R",240,92,275,28,"B",0
"560",1990-06-01,"C","CALI","A",3,"CNTI","M","N",425,90,333,26,"W",0
"561",1990-06-01,"C","CALI","A",9,"CNTI","F","R",301,85,275,22,"B",0
"562",1990-06-01,"C","GRAV","D",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"563",1990-06-01,"C","SAND","B",3,"CNNE","M","N",14,52,180,4,"W",0
"564",1990-06-01,"C","SAND","B",8,"CNTI","F","R",241,85,310,24,"W",0
"565",1990-06-01,"C","SAND","C",7,"UTST","F","R",4330,43,122,5,"W",0
"566",1990-06-01,"C","SAND","C",11,"CNTI","M","N",424,95,325,28,"W",0
"567",1990-06-01,"G","BASN","B",8,"CNTI","F","R",245,85,173,17,"B",0
"568",1990-06-01,"G","BASN","B",10,"CNIN","M","N",15,58,170,5,"B",0
"569",1990-06-01,"G","IBPE","A",8,"CNTI","J","N",423,47,87,3,"B",0
"570",1990-06-01,"G","IBPE","A",9,"CNTI","F","N",422,101,320,24,"W",0
"571",1990-06-01,"G","IBPE","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"572",1990-06-01,"M","RABB","A",12,"CNTI","F","N",421,74,240,15,"W",0
"573",1990-06-01,"M","RABB","C",13,"SCUN","F","N",14,58,130,5,"W",0
"574",1990-06-01,"M","WELL","B",8,"UTST","F","N",1451,43,110,3,"W",0
"575",1990-06-01,"T","EAST","B",15,"CNTI","F","N",420,85,280,24,"B",0
"576",1990-06-01,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"577",1990-06-19,"C","CALI","A",8,"UTST","F","N",1454,46,146,4,"W",0
"578",1990-06-19,"C","CALI","A",15,"CNTI","F","R",425,88,312,26,"W",0
"579",1990-06-19,"C","SAND","B",5,"CNTI","F","R",401,90,330,24,"W",0
"580",1990-06-19,"C","SAND","C",14,"UTST","J","N",NA,20,40,1,"W",0
"581",1990-06-19,"G","IBPE","A",4,"HOMA","F","N",10,51,95,3,"W",0
"582",1990-06-19,"G","IBPE","A",7,"UTST","M","N",1453,48,58,4,"B",0
"583",1990-06-19,"M","RABB","A",9,"CNTI","M","N",433,90,306,27,"W",0
"584",1990-06-19,"M","RABB","C",10,"CNTI","F","N",432,65,232,12,"W",1
"585",1990-06-19,"T","EAST","B",12,"CNTI","F","N",431,72,205,11,"B",0
"586",1990-06-19,"T","WEST","A",14,"CNTI","M","N",434,76,280,19,"W",0
"587",1990-06-22,"C","SAND","B",1,"UTST","M",NA,NA,NA,NA,NA,NA,1
"588",1990-06-22,"C","SAND","C",10,"UTST","J","N",NA,20,45,NA,NA,0
"589",1990-06-22,"C","SAND","C",13,"UTST","J","N",NA,21,46,NA,NA,0
"590",1990-06-22,"G","IBPE","C",9,"CNIN","F",NA,20,51,194,3,"W",0
"591",1990-06-22,"M","RABB","A",3,"SCUN","F","N",20,50,125,4,"W",0
"592",1990-06-22,"M","RABB","C",10,"CNTI","M","N",435,67,264,13,"W",0
"593",1990-06-22,"M","RABB","C",15,"SCUN","F","N",15,62,156,11,"W",0
"594",1990-06-22,"M","WELL","B",13,"UTST","M",NA,NA,NA,NA,NA,NA,1
"595",1990-06-22,"T","EAST","B",8,"CNTI",NA,NA,NA,NA,NA,NA,NA,0
"596",1990-06-22,"T","WEST","A",3,"PHCO","F","N",5,75,105,32,"W",1
"597",1990-06-25,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"598",1990-06-26,"C","GRAV","D",8,"UTST","J","N",NA,20,50,NA,"W",0
"599",1990-06-26,"C","SAND","B",NA,"UTST","J","N",NA,21,50,NA,"W",0
"600",1990-06-26,"C","SAND","B",NA,"UTST","J","N",NA,21,50,NA,"W",0
"601",1990-06-26,"C","SAND","B",NA,"UTST","J","N",NA,21,50,NA,"W",0
"602",1990-06-26,"C","SAND","B",6,"UTST","F","N",1500,43,50,4,"B",0
"603",1990-06-26,"C","SAND","B",16,"CNTI","M","N",441,89,211,25,"B",0
"604",1990-06-26,"C","SAND","C",1,"UTST","J","N",NA,21,50,NA,"W",0
"605",1990-06-26,"C","SAND","C",3,"UTST","J","N",NA,21,50,NA,"W",0
"606",1990-06-26,"C","SAND","C",13,"UTST","J","N",NA,21,50,NA,"W",0
"607",1990-06-26,"C","SAND","C",13,"UTST","M","R",142,48,125,3,"W",0
"608",1990-06-26,"G","BASN","B",5,"CNIN","J","N",NA,NA,NA,NA,NA,1
"609",1990-06-26,"G","BASN","B",14,"HOMA","M","N",11,54,125,6,"W",1
"610",1990-06-26,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"611",1990-06-26,"G","IBPE","C",2,"CNIN","F","N",22,65,240,9,"W",0
"612",1990-06-26,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"613",1990-06-26,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"614",1990-06-26,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"615",1990-06-26,"T","EAST","B",4,"UTST","M","N",1455,41,114,3,"W",0
